command	flag	empty_exit	omitted_exit	set_exit	refused_by	vs_omitted	vs_set	seconds	gave_up	message
attest snyk	--scan-results	1	1	1	cli	differs	differs	0.3		Error: [kosli attest snyk flow=probe-attest-snyk-scan-results-fl trail=probe-attest-snyk-scan-results-tr] flag '--scan-results' was given an empty value
attest snyk	--trail	1	1	1	cli	differs	differs	0.4		Error: [kosli attest snyk flow=probe-attest-snyk-trail-fl] flag '--trail' was given an empty value
attest snyk	--upload-results	1	1	1	cli	differs	differs	0.4		Error: flag '--upload-results' was given an empty value
attest snyk	--user-data	1	1	1	cli	differs	differs	0.3		Error: [kosli attest snyk flow=probe-attest-snyk-user-data-fl trail=probe-attest-snyk-user-data-tr] flag '--user-data' was given an empty value
attest sonar	--annotate	1	1	1	cli	differs	differs	0.4		Error: [kosli attest sonar flow=probe-attest-sonar-annotate-fl trail=probe-attest-sonar-annotate-tr] invalid argument "" for "--annotate" flag:  must be formatt
attest sonar	--artifact-type	1	1	1	cli	differs	differs	0.3		Error: [kosli attest sonar flow=probe-attest-sonar-artifact-type-fl trail=probe-attest-sonar-artifact-type-tr] flag '--artifact-type' was given an empty value
attest sonar	--attachments	1	1	1	cli	differs	differs	0.3		Error: [kosli attest sonar flow=probe-attest-sonar-attachments-fl trail=probe-attest-sonar-attachments-tr] invalid argument "" for "--attachments" flag: empty v
attest sonar	--commit	1	1	1	cli	differs	differs	0.4		Error: [kosli attest sonar flow=probe-attest-sonar-commit-fl trail=probe-attest-sonar-commit-tr] flag '--commit' was given an empty value
attest sonar	--description	1	1	1	cli	differs	differs	0.3		Error: [kosli attest sonar flow=probe-attest-sonar-description-fl trail=probe-attest-sonar-description-tr] flag '--description' was given an empty value
attest sonar	--dry-run	1	1	0	cli	differs	differs	0.3		Error: flag '--dry-run' was given an empty value
attest sonar	--exclude	1	1	1	cli	differs	differs	0.3		Error: [kosli attest sonar flow=probe-attest-sonar-exclude-fl trail=probe-attest-sonar-exclude-tr] flag '--exclude' was given an empty value
attest sonar	--external-fingerprint	1	1	1	cli	differs	differs	0.4		Error: [kosli attest sonar flow=probe-attest-sonar-external-fingerprint-fl trail=probe-attest-sonar-external-fingerprint-tr] invalid argument "" for "--external
attest sonar	--external-url	1	1	1	cli	differs	differs	0.3		Error: [kosli attest sonar flow=probe-attest-sonar-external-url-fl trail=probe-attest-sonar-external-url-tr] invalid argument "" for "--external-url" flag:  mus
attest sonar	--fingerprint	1	1	1	cli	differs	differs	0.3		Error: [kosli attest sonar flow=probe-attest-sonar-fingerprint-fl trail=probe-attest-sonar-fingerprint-tr] flag '--fingerprint' was given an empty value
attest sonar	--flow	1	1	1	cli	differs	differs	0.4		Error: [kosli attest sonar trail=probe-attest-sonar-flow-tr] flag '--flow' was given an empty value
attest sonar	--max-wait	1	1	1	cli	differs	differs	0.3		Error: [kosli attest sonar flow=probe-attest-sonar-max-wait-fl trail=probe-attest-sonar-max-wait-tr] invalid argument "" for "--max-wait" flag: strconv.ParseInt
attest sonar	--name	1	1	1	cli	differs	differs	0.3		Error: [kosli attest sonar flow=probe-attest-sonar-name-fl trail=probe-attest-sonar-name-tr] flag '--name' was given an empty value
attest sonar	--origin-url	1	1	1	cli	differs	differs	0.4		Error: [kosli attest sonar flow=probe-attest-sonar-origin-url-fl trail=probe-attest-sonar-origin-url-tr] flag '--origin-url' was given an empty value
attest sonar	--pull-request	1	1	1	cli	differs	differs	0.3		Error: [kosli attest sonar flow=probe-attest-sonar-pull-request-fl trail=probe-attest-sonar-pull-request-tr] flag '--pull-request' was given an empty value
attest sonar	--redact-commit-info	1	1	1	cli	differs	differs	0.3		Error: [kosli attest sonar flow=probe-attest-sonar-redact-commit-info-fl trail=probe-attest-sonar-redact-commit-info-tr] flag '--redact-commit-info' was given a
attest sonar	--registry-password	1	1	1	cli	differs	differs	0.4		Error: [kosli attest sonar flow=probe-attest-sonar-registry-password-fl trail=probe-attest-sonar-registry-password-tr] flag '--registry-password' was given an e
attest sonar	--registry-provider	1	1	1	cli	differs	differs	0.3		Flag --registry-provider has been deprecated, no longer used
attest sonar	--registry-username	1	1	1	cli	differs	differs	0.3		Error: [kosli attest sonar flow=probe-attest-sonar-registry-username-fl trail=probe-attest-sonar-registry-username-tr] flag '--registry-username' was given an e
attest sonar	--repo-id	1	1	1	cli	differs	differs	0.4		Error: [kosli attest sonar flow=probe-attest-sonar-repo-id-fl trail=probe-attest-sonar-repo-id-tr] flag '--repo-id' was given an empty value
attest sonar	--repo-provider	1	1	1	cli	differs	differs	0.3		Error: [kosli attest sonar flow=probe-attest-sonar-repo-provider-fl trail=probe-attest-sonar-repo-provider-tr] flag '--repo-provider' was given an empty value
attest sonar	--repo-root	1	1	1	cli	differs	differs	0.3		Error: [kosli attest sonar flow=probe-attest-sonar-repo-root-fl trail=probe-attest-sonar-repo-root-tr] flag '--repo-root' was given an empty value
attest sonar	--repo-url	1	1	1	cli	differs	differs	0.4		Error: [kosli attest sonar flow=probe-attest-sonar-repo-url-fl trail=probe-attest-sonar-repo-url-tr] flag '--repo-url' was given an empty value
attest sonar	--repository	1	1	1	cli	differs	differs	0.3		Error: [kosli attest sonar flow=probe-attest-sonar-repository-fl trail=probe-attest-sonar-repository-tr] flag '--repository' was given an empty value
attest sonar	--sonar-api-token	1	1	1	cli	differs	differs	0.3		Error: [kosli attest sonar flow=probe-attest-sonar-sonar-api-token-fl trail=probe-attest-sonar-sonar-api-token-tr] flag '--sonar-api-token' was given an empty v
attest sonar	--sonar-ce-task-url	1	1	1	cli	differs	differs	0.4		Error: [kosli attest sonar flow=probe-attest-sonar-sonar-ce-task-url-fl trail=probe-attest-sonar-sonar-ce-task-url-tr] flag '--sonar-ce-task-url' was given an e
attest sonar	--sonar-project-key	1	1	1	cli	differs	differs	0.5		Error: [kosli attest sonar flow=probe-attest-sonar-sonar-project-key-fl trail=probe-attest-sonar-sonar-project-key-tr] flag '--sonar-project-key' was given an e
attest sonar	--sonar-revision	1	1	1	cli	differs	differs	0.4		Error: [kosli attest sonar flow=probe-attest-sonar-sonar-revision-fl trail=probe-attest-sonar-sonar-revision-tr] flag '--sonar-revision' was given an empty valu
attest sonar	--sonar-server-url	1	1	1	cli	differs	differs	0.4		Error: [kosli attest sonar flow=probe-attest-sonar-sonar-server-url-fl trail=probe-attest-sonar-sonar-server-url-tr] flag '--sonar-server-url' was given an empt
attest sonar	--sonar-working-dir	1	1	1	cli	differs	differs	0.3		Error: [kosli attest sonar flow=probe-attest-sonar-sonar-working-dir-fl trail=probe-attest-sonar-sonar-working-dir-tr] flag '--sonar-working-dir' was given an e
attest sonar	--trail	1	1	1	cli	differs	differs	0.3		Error: [kosli attest sonar flow=probe-attest-sonar-trail-fl] flag '--trail' was given an empty value
attest sonar	--user-data	1	1	1	cli	differs	differs	0.4		Error: [kosli attest sonar flow=probe-attest-sonar-user-data-fl trail=probe-attest-sonar-user-data-tr] flag '--user-data' was given an empty value
begin trail	--commit	1	0	0	cli	differs	differs	0.3		Error: [kosli begin trail flow=probe-begin-trail-commit-fl] flag '--commit' was given an empty value
begin trail	--description	1	0	0	cli	differs	differs	0.3		Error: [kosli begin trail flow=probe-begin-trail-description-fl] flag '--description' was given an empty value
begin trail	--dry-run	1	0	0	cli	differs	differs	0.2		Error: flag '--dry-run' was given an empty value
begin trail	--external-fingerprint	1	0	0	cli	differs	differs	0.3		Error: [kosli begin trail flow=probe-begin-trail-external-fingerprint-fl] invalid argument "" for "--external-fingerprint" flag:  must be formatted as key=value
begin trail	--external-url	1	0	0	cli	differs	differs	0.3		Error: [kosli begin trail flow=probe-begin-trail-external-url-fl] invalid argument "" for "--external-url" flag:  must be formatted as key=value
begin trail	--flow	1	1	0	cli	differs	differs	0.2		Error: [kosli begin trail] flag '--flow' was given an empty value
begin trail	--origin-url	1	0	0	cli	differs	differs	0.3		Error: [kosli begin trail flow=probe-begin-trail-origin-url-fl] flag '--origin-url' was given an empty value
begin trail	--redact-commit-info	1	0	0	cli	differs	differs	0.3		Error: [kosli begin trail flow=probe-begin-trail-redact-commit-info-fl] flag '--redact-commit-info' was given an empty value
begin trail	--repo-id	1	0	0	cli	differs	differs	0.3		Error: [kosli begin trail flow=probe-begin-trail-repo-id-fl] flag '--repo-id' was given an empty value
begin trail	--repo-provider	1	0	0	cli	differs	differs	0.3		Error: [kosli begin trail flow=probe-begin-trail-repo-provider-fl] flag '--repo-provider' was given an empty value
begin trail	--repo-root	1	0	0	cli	differs	differs	0.3		Error: [kosli begin trail flow=probe-begin-trail-repo-root-fl] flag '--repo-root' was given an empty value
begin trail	--repo-url	1	0	0	cli	differs	differs	0.3		Error: [kosli begin trail flow=probe-begin-trail-repo-url-fl] flag '--repo-url' was given an empty value
begin trail	--repository	1	0	0	cli	differs	differs	0.3		Error: [kosli begin trail flow=probe-begin-trail-repository-fl] flag '--repository' was given an empty value
begin trail	--template-file	1	0	0	cli	differs	differs	0.3		Error: [kosli begin trail flow=probe-begin-trail-template-file-fl] flag '--template-file' was given an empty value
begin trail	--user-data	1	0	0	cli	differs	differs	0.3		Error: [kosli begin trail flow=probe-begin-trail-user-data-fl] flag '--user-data' was given an empty value
config	--set	1	0	0	cli	differs	differs	0.1		Error: [kosli config] invalid argument "" for "--set" flag:  must be formatted as key=value
config	--unset	1	0	0	cli	differs	differs	0.1		Error: [kosli config] flag '--unset' was given an empty value
create api-key	--description	1	1	0	cli	differs	differs	0.3		Error: [kosli create api-key] flag '--description' was given an empty value
create api-key	--dry-run	1	0	0	cli	differs	differs	0.2		Error: flag '--dry-run' was given an empty value
create api-key	--expires-at	1	0	0	cli	differs	differs	0.2		Error: [kosli create api-key] flag '--expires-at' was given an empty value
create api-key	--output	1	0	0	cli	differs	differs	0.2		Error: [kosli create api-key] flag '--output' was given an empty value
create api-key	--service-account	1	1	0	cli	differs	differs	0.2		Error: [kosli create api-key] flag '--service-account' was given an empty value
create attestation-type	--description	1	0	0	cli	differs	differs	0.3		Error: [kosli create attestation-type] flag '--description' was given an empty value
create attestation-type	--dry-run	1	0	0	cli	differs	differs	0.3		Error: flag '--dry-run' was given an empty value
create attestation-type	--jq	1	0	0	cli	differs	differs	0.3		Error: [kosli create attestation-type] flag '--jq' was given an empty value
create attestation-type	--schema	1	0	0	cli	differs	differs	0.3		Error: [kosli create attestation-type] flag '--schema' was given an empty value
create control	--description	1	0	0	cli	differs	differs	0.3		Error: [kosli create control] flag '--description' was given an empty value
create control	--dry-run	1	0	0	cli	differs	differs	0.1		Error: flag '--dry-run' was given an empty value
create control	--name	1	1	0	cli	differs	differs	0.2		Error: [kosli create control] flag '--name' was given an empty value
create environment	--description	1	0	0	cli	differs	differs	0.3		Error: [kosli create environment] flag '--description' was given an empty value
create environment	--dry-run	1	0	0	cli	differs	differs	0.2		Error: flag '--dry-run' was given an empty value
create environment	--exclude-scaling	1	0	0	cli	differs	differs	0.2		Error: flag '--exclude-scaling' was given an empty value
create environment	--include-scaling	1	0	0	cli	differs	differs	0.2		Error: flag '--include-scaling' was given an empty value
create environment	--included-environments	1	0	0	cli	differs	differs	0.3		Error: [kosli create environment] flag '--included-environments' was given an empty value
create environment	--require-provenance	1	0	0	cli	differs	differs	0.2		Error: flag '--require-provenance' was given an empty value
create environment	--type	1	1	0	cli	differs	differs	0.2		Error: [kosli create environment] flag '--type' was given an empty value
create flow	--description	1	0	0	cli	differs	differs	0.2		Error: [kosli create flow] flag '--description' was given an empty value
create flow	--dry-run	1	0	0	cli	differs	differs	0.2		Error: flag '--dry-run' was given an empty value
create flow	--template	1	0	0	cli	differs	differs	0.2		Error: [kosli create flow] invalid argument "" for "-t, --template" flag: empty values are not allowed
create flow	--template-file	1	0	0	cli	differs	differs	0.2		Error: [kosli create flow] flag '--template-file' was given an empty value
create flow	--use-empty-template	1	0	0	cli	differs	differs	0.2		Error: flag '--use-empty-template' was given an empty value
create flow	--visibility	1	0	0	cli	differs	differs	0.2		Flag --visibility has been deprecated, this flag is deprecated and will be removed in a future version.
create policy	--comment	1	0	0	cli	differs	differs	0.2		Error: [kosli create policy] flag '--comment' was given an empty value
create policy	--description	1	0	0	cli	differs	differs	0.2		Error: [kosli create policy] flag '--description' was given an empty value
create policy	--dry-run	1	0	0	cli	differs	differs	0.2		Error: flag '--dry-run' was given an empty value
create policy	--type	1	0	0	cli	differs	differs	0.2		Error: [kosli create policy] flag '--type' was given an empty value
create service-account	--description	1	0	0	cli	differs	differs	0.2		Error: [kosli create service-account] flag '--description' was given an empty value
create service-account	--dry-run	1	0	0	cli	differs	differs	0.2		Error: flag '--dry-run' was given an empty value
create service-account	--privilege	1	1	0	cli	differs	differs	0.2		Error: [kosli create service-account] flag '--privilege' was given an empty value
delete api-key	--assume-yes	1	1	0	cli	differs	differs	0.2		Error: flag '--assume-yes' was given an empty value
delete api-key	--dry-run	1	0	0	cli	differs	differs	0.2		Error: flag '--dry-run' was given an empty value
delete api-key	--service-account	1	1	0	cli	differs	differs	0.3		Error: [kosli delete api-key] flag '--service-account' was given an empty value
delete api-key	--yes	1	0	0	cli	differs	differs	0.3		Error: flag '--yes' was given an empty value
delete service-account	--assume-yes	1	1	0	cli	differs	differs	0.2		Error: flag '--assume-yes' was given an empty value
delete service-account	--dry-run	1	0	0	cli	differs	differs	0.3		Error: flag '--dry-run' was given an empty value
delete service-account	--yes	1	0	0	cli	differs	differs	0.3		Error: flag '--yes' was given an empty value
detach-policy	--dry-run	1	0	0	cli	differs	differs	0.2		Error: flag '--dry-run' was given an empty value
detach-policy	--environment	1	1	0	cli	differs	differs	0.2		Error: [kosli detach-policy] flag '--environment' was given an empty value
diff snapshots	--output	1	0	0	cli	differs	differs	2.2		Error: [kosli diff snapshots] flag '--output' was given an empty value
diff snapshots	--show-unchanged	1	0	0	cli	differs	differs	2.0		Error: flag '--show-unchanged' was given an empty value
evaluate input	--assert	1	0	0	cli	differs	differs	0.1		Error: flag '--assert' was given an empty value
evaluate input	--attestations	1	0	0	cli	differs	differs	0.1		Error: [kosli evaluate input] flag '--attestations' was given an empty value
evaluate input	--flow	1	0	0	cli	differs	differs	0.1		Error: [kosli evaluate input] flag '--flow' was given an empty value
evaluate input	--input-file	1	1	0	cli	differs	differs	0.1		Error: [kosli evaluate input] flag '--input-file' was given an empty value
evaluate input	--no-assert	1	0	0	cli	differs	differs	0.1		Error: flag '--no-assert' was given an empty value
evaluate input	--output	1	0	0	cli	differs	differs	0.1		Error: [kosli evaluate input] flag '--output' was given an empty value
evaluate input	--params	1	0	0	cli	differs	differs	0.1		Error: [kosli evaluate input] flag '--params' was given an empty value
evaluate input	--policy	1	1	0	cli	differs	differs	0.1		Error: [kosli evaluate input] flag '--policy' was given an empty value
evaluate input	--show-input	1	0	0	cli	differs	differs	0.1		Error: flag '--show-input' was given an empty value
evaluate trail	--assert	1	0	0	cli	differs	differs	0.3		Error: flag '--assert' was given an empty value
evaluate trail	--attestations	1	0	0	cli	differs	differs	0.3		Error: [kosli evaluate trail flow=probe-evaluate-trail-attestations-fl] flag '--attestations' was given an empty value
evaluate trail	--flow	1	1	0	cli	differs	differs	0.3		Error: [kosli evaluate trail] flag '--flow' was given an empty value
evaluate trail	--no-assert	1	0	0	cli	differs	differs	0.3		Error: flag '--no-assert' was given an empty value
evaluate trail	--output	1	0	0	cli	differs	differs	0.3		Error: [kosli evaluate trail flow=probe-evaluate-trail-output-fl] flag '--output' was given an empty value
evaluate trail	--params	1	0	0	cli	differs	differs	0.3		Error: [kosli evaluate trail flow=probe-evaluate-trail-params-fl] flag '--params' was given an empty value
evaluate trail	--policy	1	1	0	cli	differs	differs	0.3		Error: [kosli evaluate trail flow=probe-evaluate-trail-policy-fl] flag '--policy' was given an empty value
evaluate trail	--show-input	1	0	0	cli	differs	differs	0.3		Error: flag '--show-input' was given an empty value
evaluate trails	--assert	1	0	0	cli	differs	differs	0.3		Error: flag '--assert' was given an empty value
evaluate trails	--attestations	1	0	0	cli	differs	differs	0.3		Error: [kosli evaluate trails flow=probe-evaluate-trails-attestations-fl] flag '--attestations' was given an empty value
evaluate trails	--flow	1	1	0	cli	differs	differs	0.3		Error: [kosli evaluate trails] flag '--flow' was given an empty value
evaluate trails	--no-assert	1	0	0	cli	differs	differs	0.3		Error: flag '--no-assert' was given an empty value
evaluate trails	--output	1	0	0	cli	differs	differs	0.3		Error: [kosli evaluate trails flow=probe-evaluate-trails-output-fl] flag '--output' was given an empty value
evaluate trails	--params	1	0	0	cli	differs	differs	0.3		Error: [kosli evaluate trails flow=probe-evaluate-trails-params-fl] flag '--params' was given an empty value
evaluate trails	--policy	1	1	0	cli	differs	differs	0.3		Error: [kosli evaluate trails flow=probe-evaluate-trails-policy-fl] flag '--policy' was given an empty value
evaluate trails	--show-input	1	0	0	cli	differs	differs	0.3		Error: flag '--show-input' was given an empty value
fingerprint	--artifact-type	1	1	0	cli	differs	differs	0.1		Error: [kosli fingerprint] flag '--artifact-type' was given an empty value
fingerprint	--e	1	0	0	cli	differs	differs	0.1		Flag --e has been deprecated, use -x instead
fingerprint	--exclude	1	0	0	cli	differs	differs	0.1		Error: [kosli fingerprint] flag '--exclude' was given an empty value
fingerprint	--registry-password	1	0	1	cli	differs	differs	0.1		Error: [kosli fingerprint] flag '--registry-password' was given an empty value
fingerprint	--registry-provider	1	0	0	cli	differs	differs	0.1		Flag --registry-provider has been deprecated, no longer used
fingerprint	--registry-username	1	0	1	cli	differs	differs	0.1		Error: [kosli fingerprint] flag '--registry-username' was given an empty value
get api-key	--output	1	0	0	cli	differs	differs	0.3		Error: [kosli get api-key] flag '--output' was given an empty value
get api-key	--service-account	1	1	0	cli	differs	differs	0.3		Error: [kosli get api-key] flag '--service-account' was given an empty value
get artifact	--output	1	0	0	cli	differs	differs	0.6		Error: [kosli get artifact] flag '--output' was given an empty value
get artifact	--trail	1	0	0	cli	differs	differs	0.5		Error: [kosli get artifact] flag '--trail' was given an empty value
get attestation	--attestation-id	1	1	1	cli	differs	differs	0.6		Error: [kosli get attestation flow=probe-get-attestation-attestation-id-fl trail=probe-get-attestation-attestation-id-tr] flag '--attestation-id' was given an e
get attestation	--fingerprint	1	1	0	cli	differs	differs	0.6		Error: [kosli get attestation flow=probe-get-attestation-fingerprint-fl] flag '--fingerprint' was given an empty value
get attestation	--flow	1	1	0	cli	differs	differs	0.6		Error: [kosli get attestation trail=probe-get-attestation-flow-tr] flag '--flow' was given an empty value
get attestation	--output	1	0	0	cli	differs	differs	0.7		Error: [kosli get attestation flow=probe-get-attestation-output-fl trail=probe-get-attestation-output-tr] flag '--output' was given an empty value
get attestation	--trail	1	1	0	cli	differs	differs	0.6		Error: [kosli get attestation flow=probe-get-attestation-trail-fl] flag '--trail' was given an empty value
get attestation-type	--output	1	0	0	cli	differs	differs	0.4		Error: [kosli get attestation-type] flag '--output' was given an empty value
get control	--output	1	0	0	cli	differs	differs	0.2		Error: [kosli get control] flag '--output' was given an empty value
get default-org	--output	1	0	0	cli	differs	differs	0.1		Error: [kosli get default-org] flag '--output' was given an empty value
get environment	--output	1	0	0	cli	differs	differs	0.2		Error: [kosli get environment] flag '--output' was given an empty value
get flow	--output	1	0	0	cli	differs	differs	0.2		Error: [kosli get flow] flag '--output' was given an empty value
get policy	--output	1	0	0	cli	differs	differs	0.2		Error: [kosli get policy] flag '--output' was given an empty value
get repo	--output	1	1	1	cli	differs	differs	0.1		Error: [kosli get repo] flag '--output' was given an empty value
get repo	--provider	1	1	1	cli	differs	differs	0.1		Error: [kosli get repo] flag '--provider' was given an empty value
get repo	--repo-id	1	1	1	cli	differs	differs	0.1		Error: [kosli get repo] flag '--repo-id' was given an empty value
get service-account	--output	1	0	0	cli	differs	differs	0.2		Error: [kosli get service-account] flag '--output' was given an empty value
get snapshot	--output	1	0	0	cli	differs	differs	3.2		Error: [kosli get snapshot] flag '--output' was given an empty value
get trail	--flow	1	1	0	cli	differs	differs	0.3		Error: [kosli get trail] flag '--flow' was given an empty value
get trail	--output	1	0	0	cli	differs	differs	0.3		Error: [kosli get trail flow=probe-get-trail-output-fl] flag '--output' was given an empty value
join environment	--dry-run	1	0	0	cli	differs	differs	0.4		Error: flag '--dry-run' was given an empty value
join environment	--logical	1	1	0	cli	differs	differs	0.4		Error: [kosli join environment] flag '--logical' was given an empty value
join environment	--physical	1	1	0	cli	differs	differs	0.4		Error: [kosli join environment] flag '--physical' was given an empty value
list api-keys	--output	1	0	0	cli	differs	differs	0.3		Error: [kosli list api-keys] flag '--output' was given an empty value
list api-keys	--service-account	1	1	0	cli	differs	differs	0.3		Error: [kosli list api-keys] flag '--service-account' was given an empty value
list artifacts	--flow	1	0	0	cli	differs	differs	0.4		Error: [kosli list artifacts] flag '--flow' was given an empty value
list artifacts	--output	1	0	0	cli	differs	differs	0.5		Error: [kosli list artifacts] flag '--output' was given an empty value
list artifacts	--page	1	0	0	cli	differs	differs	0.5		Error: [kosli list artifacts] invalid argument "" for "--page" flag: strconv.ParseInt: parsing "": invalid syntax
list artifacts	--page-limit	1	0	0	cli	differs	differs	0.4		Error: [kosli list artifacts] invalid argument "" for "-n, --page-limit" flag: strconv.ParseInt: parsing "": invalid syntax
list artifacts	--repo	1	0	1	cli	differs	differs	0.4		Error: [kosli list artifacts] flag '--repo' was given an empty value
list attestation-types	--output	1	0	0	cli	differs	differs	0.7		Error: [kosli list attestation-types] flag '--output' was given an empty value
list controls	--archived	1	0	0	cli	differs	differs	0.2		Error: flag '--archived' was given an empty value
list controls	--output	1	0	0	cli	differs	differs	0.2		Error: [kosli list controls] flag '--output' was given an empty value
list controls	--page	1	0	0	cli	differs	differs	0.2		Error: [kosli list controls] invalid argument "" for "--page" flag: strconv.ParseInt: parsing "": invalid syntax
list controls	--page-limit	1	0	0	cli	differs	differs	0.2		Error: [kosli list controls] invalid argument "" for "-n, --page-limit" flag: strconv.ParseInt: parsing "": invalid syntax
list controls	--search	1	0	0	cli	differs	differs	0.2		Error: [kosli list controls] flag '--search' was given an empty value
list controls	--sort-direction	1	0	0	cli	differs	differs	0.2		Error: [kosli list controls] flag '--sort-direction' was given an empty value
list controls	--tag	1	0	0	cli	differs	differs	0.2		Error: [kosli list controls] flag '--tag' was given an empty value
list environments	--name	1	0	0	cli	differs	differs	0.2		Error: [kosli list environments] flag '--name' was given an empty value
list environments	--output	1	0	0	cli	differs	differs	0.2		Error: [kosli list environments] flag '--output' was given an empty value
list environments	--page	1	0	0	cli	differs	differs	0.2		Error: [kosli list environments] invalid argument "" for "--page" flag: strconv.ParseInt: parsing "": invalid syntax
list environments	--page-limit	1	0	0	cli	differs	differs	0.2		Error: [kosli list environments] invalid argument "" for "-n, --page-limit" flag: strconv.ParseInt: parsing "": invalid syntax
list environments	--sort	1	0	0	cli	differs	differs	0.2		Error: [kosli list environments] flag '--sort' was given an empty value
list environments	--sort-direction	1	0	0	cli	differs	differs	0.2		Error: [kosli list environments] flag '--sort-direction' was given an empty value
list environments	--space-id	1	0	0	cli	differs	differs	0.2		Error: [kosli list environments] flag '--space-id' was given an empty value
list environments	--tag	1	0	0	cli	differs	differs	0.2		Error: [kosli list environments] flag '--tag' was given an empty value
list environments	--type	1	0	0	cli	differs	differs	0.2		Error: [kosli list environments] flag '--type' was given an empty value
list flows	--ignore-case	1	0	0	cli	differs	differs	0.3		Error: flag '--ignore-case' was given an empty value
list flows	--name	1	0	0	cli	differs	differs	0.2		Error: [kosli list flows] flag '--name' was given an empty value
list flows	--output	1	0	0	cli	differs	differs	0.3		Error: [kosli list flows] flag '--output' was given an empty value
list flows	--page	1	0	0	cli	differs	differs	0.2		Error: [kosli list flows] invalid argument "" for "--page" flag: strconv.ParseInt: parsing "": invalid syntax
list flows	--page-limit	1	0	0	cli	differs	differs	0.2		Error: [kosli list flows] invalid argument "" for "-n, --page-limit" flag: strconv.ParseInt: parsing "": invalid syntax
list policies	--output	1	0	0	cli	differs	differs	0.2		Error: [kosli list policies] flag '--output' was given an empty value
list repos	--name	1	0	0	cli	differs	differs	0.1		Error: [kosli list repos] flag '--name' was given an empty value
list repos	--output	1	0	0	cli	differs	differs	0.1		Error: [kosli list repos] flag '--output' was given an empty value
list repos	--page	1	0	0	cli	differs	differs	0.1		Error: [kosli list repos] invalid argument "" for "--page" flag: strconv.ParseInt: parsing "": invalid syntax
list repos	--page-limit	1	0	0	cli	differs	differs	0.1		Error: [kosli list repos] invalid argument "" for "-n, --page-limit" flag: strconv.ParseInt: parsing "": invalid syntax
list repos	--provider	1	0	0	cli	differs	differs	0.1		Error: [kosli list repos] flag '--provider' was given an empty value
list repos	--repo-id	1	0	0	cli	differs	differs	0.1		Error: [kosli list repos] flag '--repo-id' was given an empty value
list repos	--search	1	0	0	cli	differs	differs	0.1		Error: [kosli list repos] flag '--search' was given an empty value
list repos	--sort-direction	1	0	0	cli	differs	differs	0.1		Error: [kosli list repos] flag '--sort-direction' was given an empty value
list repos	--tag	1	0	0	cli	differs	differs	0.1		Error: [kosli list repos] flag '--tag' was given an empty value
list service-accounts	--output	1	0	0	cli	differs	differs	0.2		Error: [kosli list service-accounts] flag '--output' was given an empty value
list snapshots	--interval	1	0	0	cli	differs	differs	2.2		Error: [kosli list snapshots] flag '--interval' was given an empty value
list snapshots	--output	1	0	0	cli	differs	differs	2.4		Error: [kosli list snapshots] flag '--output' was given an empty value
list snapshots	--page	1	0	0	cli	differs	differs	2.0		Error: [kosli list snapshots] invalid argument "" for "--page" flag: strconv.ParseInt: parsing "": invalid syntax
list snapshots	--page-limit	1	0	0	cli	differs	differs	2.1		Error: [kosli list snapshots] invalid argument "" for "-n, --page-limit" flag: strconv.ParseInt: parsing "": invalid syntax
list snapshots	--reverse	1	0	0	cli	differs	differs	2.1		Error: flag '--reverse' was given an empty value
list trails	--fingerprint	1	0	0	cli	differs	differs	0.3		Error: [kosli list trails] flag '--fingerprint' was given an empty value
list trails	--flow	1	0	0	cli	differs	differs	0.3		Error: [kosli list trails] flag '--flow' was given an empty value
list trails	--flow-tag	1	0	0	cli	differs	differs	0.3		Error: [kosli list trails] flag '--flow-tag' was given an empty value
list trails	--output	1	0	0	cli	differs	differs	0.3		Error: [kosli list trails] flag '--output' was given an empty value
list trails	--page	1	0	0	cli	differs	differs	0.3		Error: [kosli list trails] invalid argument "" for "--page" flag: strconv.ParseInt: parsing "": invalid syntax
list trails	--page-limit	1	0	0	cli	differs	differs	0.3		Error: [kosli list trails] invalid argument "" for "-n, --page-limit" flag: strconv.ParseInt: parsing "": invalid syntax
log environment	--end	1	0	0	cli	differs	differs	3.0		Error: [kosli log environment] flag '--end' was given an empty value
log environment	--end-ts	1	0	0	cli	differs	differs	3.1		Error: [kosli log environment] invalid argument "" for "--end-ts" flag: strconv.ParseFloat: parsing "": invalid syntax
log environment	--interval	1	0	0	cli	differs	differs	3.1		Error: [kosli log environment] flag '--interval' was given an empty value
log environment	--output	1	0	0	cli	differs	differs	3.0		Error: [kosli log environment] flag '--output' was given an empty value
log environment	--page	1	0	0	cli	differs	differs	3.1		Error: [kosli log environment] invalid argument "" for "--page" flag: strconv.ParseInt: parsing "": invalid syntax
log environment	--page-limit	1	0	0	cli	differs	differs	3.2		Error: [kosli log environment] invalid argument "" for "-n, --page-limit" flag: strconv.ParseInt: parsing "": invalid syntax
log environment	--repo	1	0	1	cli	differs	differs	2.5		Error: [kosli log environment] flag '--repo' was given an empty value
log environment	--reverse	1	0	0	cli	differs	differs	3.1		Error: flag '--reverse' was given an empty value
log environment	--start	1	0	0	cli	differs	differs	3.0		Error: [kosli log environment] flag '--start' was given an empty value
log environment	--start-ts	1	0	0	cli	differs	differs	3.1		Error: [kosli log environment] invalid argument "" for "--start-ts" flag: strconv.ParseFloat: parsing "": invalid syntax
